SEQ,X,Y,Z
653,0.01,-0.01,0.98
654,0.01,-0.01,0.98
655,0.01,-0.01,0.98
656,0.01,-0.01,0.98
657,0.01,-0.01,0.98
658,0.01,-0.01,0.98
659,0.01,-0.01,0.98
660,0.01,-0.01,0.98
661,0.01,-0.01,0.98
662,0.01,-0.01,0.98
663,0.01,-0.01,0.98
664,0.01,-0.01,0.98
665,0.01,-0.01,1.01
666,0.03,-0.01,1.01
667,0.03,-0.01,1.01
668,0.03,-0.01,1.01
669,0.03,-0.01,1.01
670,0.03,-0.01,1.01
671,0.03,-0.01,1.01
672,0.03,-0.01,1.01
673,0.03,-0.01,1.01
674,0.03,-0.01,1.01
675,0.03,-0.01,1.01
676,0.03,-0.01,1.01
677,0.03,-0.01,1.01
678,0.03,-0.01,1.01
679,0.03,-0.01,1.01
680,0.03,-0.01,1.01
681,0.03,-0.01,1.01
682,0.03,-0.01,1.01
683,0.03,-0.01,1.01
684,0.03,-0.01,1.01
685,0.03,-0.01,1.01
686,0.03,-0.01,1.01
687,0.03,-0.01,1.01
688,0.03,-0.01,1.01
689,0.03,-0.01,1.02
690,0.02,-0.01,1.02
691,0.02,-0.01,1.02
692,0.02,-0.01,1.02
693,0.02,-0.01,1.02
694,0.02,-0.01,1.02
695,0.02,-0.01,1.02
696,0.02,-0.01,1.02
697,0.02,-0.01,1.02
698,0.02,-0.01,1.02
699,0.02,-0.01,1.02
700,0.02,0,0.98
701,0.02,0,0.98
702,0.02,0,0.98
703,0.02,0,0.98
704,0.02,0,0.98
705,0.02,0,0.98
706,0.02,0,0.98
707,0.02,0,0.98
708,0.02,0,0.98
709,0.03,-0.01,0.98
710,0.03,-0.01,0.98
711,0.03,-0.01,0.98
712,0.03,-0.01,0.98
713,0.03,-0.01,0.98
714,0.03,-0.01,0.98
715,0.03,-0.01,0.98
716,0.03,-0.01,0.98
717,0.03,-0.01,0.98
718,0.03,-0.01,0.98
719,0.03,-0.01,0.98
720,0.03,-0.01,0.98
721,0.03,-0.01,0.95
722,0.03,-0.01,0.95
723,0.03,-0.01,0.95
724,0.03,-0.01,0.95
725,0.03,-0.01,0.95
726,0.03,-0.01,0.95
727,0.03,-0.01,0.95
728,0.03,-0.01,0.95
729,0.03,-0.01,0.95
730,0.03,-0.01,0.95
731,0.03,-0.01,0.95
732,0.03,-0.01,0.95
733,0.01,-0.02,0.97
734,0.01,-0.02,0.97
735,0.01,-0.02,0.97
736,0.01,-0.02,0.97
737,0.01,-0.02,0.97
738,0.01,-0.02,0.97
739,0.01,-0.02,0.97
740,0.01,-0.02,0.97
741,0.01,-0.02,0.97
742,0.01,-0.02,0.97
743,0.01,-0.02,0.97
744,0.01,-0.02,0.97
745,0.01,-0.01,0.93
746,0.02,-0.01,0.93
747,0.02,-0.01,0.93
748,0.02,-0.01,0.93
749,0.02,-0.01,0.93
750,0.02,-0.01,0.98
751,0.02,-0.01,0.98
752,0.02,-0.01,0.98
753,0.02,-0.01,0.98
754,0.02,-0.01,0.98
755,0.02,-0.01,0.98
756,0.02,-0.01,0.98
757,0.02,-0.01,0.95
758,0.03,-0.01,0.95
759,0.03,-0.01,0.95
760,0.03,-0.01,0.95
761,0.03,-0.01,0.95
762,0.03,-0.01,0.95
763,0.03,-0.01,0.95
764,0.03,-0.01,0.95
765,0.03,-0.01,0.95
766,0.03,-0.01,0.95
767,0.03,-0.01,0.95
768,0.03,-0.01,0.95
769,0.03,-0.01,0.95
770,0.04,-0.01,0.98
771,0.04,-0.01,0.98
772,0.04,-0.01,0.98
773,0.04,-0.01,0.98
774,0.04,-0.01,0.98
775,0.04,-0.01,0.98
776,0.04,-0.01,0.98
777,0.04,-0.01,0.98
778,0.04,-0.01,0.98
779,0.04,-0.01,0.98
780,0.04,-0.01,0.98
781,0.04,-0.01,0.98
782,0.02,-0.01,0.97
783,0.02,-0.01,0.97
784,0.02,-0.01,0.97
785,0.02,-0.01,0.97
786,0.02,-0.01,0.97
787,0.02,-0.01,0.97
788,0.02,-0.01,0.97
789,0.02,-0.01,0.97
790,0.02,-0.01,0.97
791,0.02,-0.01,0.97
792,0.02,-0.01,0.97
793,0.02,-0.01,0.97
794,0.02,0,0.98
795,0.02,0,0.98
796,0.02,0,0.98
797,0.02,0,0.98
798,0.02,0,0.98
799,0.02,0,0.98
800,0.02,-0.01,0.99
801,0.02,-0.01,0.99
802,0.02,-0.01,0.99
803,0.02,-0.01,0.99
804,0.02,-0.01,0.99
805,0.02,-0.01,0.99
806,0.02,-0.01,0.99
807,0.02,-0.01,0.99
808,0.02,-0.01,0.99
809,0.02,-0.01,0.99
810,0.02,-0.01,0.99
811,0.02,-0.01,1.01
812,0.02,-0.01,1.01
813,0.02,-0.01,1.01
814,0.02,-0.01,1.01
815,0.02,-0.01,1.01
816,0.02,-0.01,1.01
817,0.02,-0.01,1.01
818,0.02,-0.01,1.01
819,0.02,-0.01,1.01
820,0.02,-0.01,1.01
821,0.02,-0.01,1.01
822,0.02,-0.01,1.01
823,0.02,-0.01,0.99
824,0.04,-0,0.98
825,0.04,-0,0.98
826,0.04,-0,0.98
827,0.04,-0,0.98
828,0.04,-0,0.98
829,0.04,-0,0.98
830,0.04,-0,0.98
831,0.04,-0,0.98
832,0.04,-0,0.98
833,0.04,-0,0.98
834,0.04,-0,0.98
835,0.04,-0,0.98
836,0.02,-0.02,1
837,0.02,-0.02,1
838,0.02,-0.02,1
839,0.02,-0.02,1
840,0.02,-0.02,1
841,0.02,-0.02,1
842,0.02,-0.02,1
843,0.02,-0.02,1
844,0.02,-0.02,1
845,0.02,-0.02,1
846,0.02,-0.02,1
847,0.02,-0.02,1
848,0.03,-0.03,1
849,0.03,-0.03,1
850,0.02,-0.02,0.99
851,0.02,-0.02,0.99
852,0.02,-0.02,0.99
853,0.02,-0.02,0.99
854,0.02,-0.02,0.99
855,0.02,-0.02,0.99
856,0.02,-0.02,0.99
857,0.02,-0.02,0.99
858,0.02,-0.02,0.99
859,0.03,-0.02,1.01
860,0.03,-0.02,1.01
861,0.03,-0.02,1.01
862,0.03,-0.02,1.01
863,0.03,-0.02,1.01
864,0.03,-0.02,1.01
865,0.03,-0.02,1.01
866,0.03,-0.02,1.01
867,0.03,-0.02,1.01
868,0.03,-0.02,1.01
869,0.03,-0.02,1.01
870,0.03,-0.02,1.01
871,0.05,-0.01,1.06
872,0.05,-0.01,1.06
873,0.05,-0.01,1.06
874,0.05,-0.01,1.06
875,0.05,-0.01,1.06
876,0.05,-0.01,1.06
877,0.05,-0.01,1.06
878,0.05,-0.01,1.06
879,0.05,-0.01,1.06
880,0.05,-0.01,1.06
881,0.05,-0.01,1.06
882,0.05,-0.01,1.06
883,0.03,-0.01,1.02
884,0.03,-0.01,1.02
885,0.03,-0.01,1.02
886,0.03,-0.01,1.02
887,0.03,-0.01,1.02
888,0.03,-0.01,1.02
889,0.03,-0.01,1.02
890,0.03,-0.01,1.02
891,0.03,-0.01,1.02
892,0.03,-0.01,1.02
893,0.03,-0.01,1.02
894,0.03,-0.01,1.02
895,0.03,-0.02,1
896,0.02,-0.02,1
897,0.02,-0.02,1
898,0.02,-0.02,1
899,0.02,-0.02,1
900,0.01,0,0.97
901,0.01,0,0.99
902,0.01,0,0.99
903,0.01,0,0.99
904,0.01,0,0.99
905,0.01,0,0.99
906,0.01,0,0.99
907,0.01,0,0.99
908,0.01,0,0.99
909,0.01,0,0.99
910,0.01,0,0.99
911,0.01,0,0.99
912,0.01,0,0.99
913,0.02,-0,0.99
914,0.02,-0,0.99
915,0.02,-0,0.99
916,0.02,-0,0.99
917,0.02,-0,0.99
918,0.02,-0,0.99
919,0.02,-0,0.99
920,0.02,-0,0.99
921,0.02,-0,0.99
922,0.02,-0,0.99
923,0.02,-0,0.99
924,0.02,-0,0.99
925,0.01,-0.01,0.99
926,0.01,-0.01,0.99
927,0.01,-0.01,0.99
928,0.01,-0.01,0.99
929,0.01,-0.01,0.99
930,0.01,-0.01,0.99
931,0.01,-0.01,0.99
932,0.01,-0.01,0.99
933,0.01,-0.01,0.99
934,0.01,-0.01,0.99
935,0.01,-0.01,0.99
936,0.01,-0.01,0.99
937,-0,-0,1.02
938,-0,-0,1.02
939,-0,-0,1.02
940,-0,-0,1.02
941,-0,-0,1.02
942,-0,-0,1.02
943,-0,-0,1.02
944,-0,-0,1.02
945,-0,-0,1.02
946,-0,-0,1.02
947,-0,-0,1.02
948,-0,-0,1.02
949,0.04,0.01,0.98
950,0,-0.05,0.99
951,0,-0.05,0.99
952,0,-0.05,0.99
953,0.01,-0.05,0.98
954,0.01,-0.05,0.98
955,0.01,-0.05,0.98
956,0.01,-0.05,0.98
957,0.01,-0.05,0.98
958,0.01,-0.05,0.98
959,0.01,-0.05,0.98
960,0.01,-0.05,0.98
961,0.01,-0.05,0.98
962,0.01,-0.05,0.98
963,0.01,-0.05,0.98
964,0.01,-0.05,0.99
965,-0.01,-0.03,0.99
966,-0.01,-0.03,0.99
967,-0.01,-0.03,0.99
968,-0.01,-0.03,0.99
969,-0.01,-0.03,0.99
970,-0.01,-0.03,0.99
