IR,RED,X,Y,Z,HR,RR,SP02,ERROR_RATE
262143,191697,0.893726,-0.518421,0.0830675,83.3333333333333,15.3061224489796,94.845,0.351111111111109
262143,191740,0.997811,-0.565459,0.0240195,75,15.3061224489796,94.845,0.351111111111109
262143,191987,0.949772,-0.532433,0.0470382,75,15.3061224489796,94.845,0.351111111111109
262143,192342,0.874711,-0.502408,0.0410333,75,15.3061224489796,94.845,0.351111111111109
262143,192255,0.925752,-0.52943,0.0630512,75,15.3061224489796,94.845,0.351111111111109
262143,192474,0.857697,-0.499406,0.0440358,75,15.3061224489796,94.845,0.351111111111109
262143,192749,0.800651,-0.471383,0.0580472,75,15.3061224489796,94.845,0.351111111111109
262143,192856,0.856696,-0.514418,0.0450366,75,15.3061224489796,94.845,0.351111111111109
262143,192941,0.931757,-0.568462,0.048039,75,15.3061224489796,94.845,0.351111111111109
262143,192576,0.962782,-0.576468,0.0390317,75,15.3061224489796,94.845,0.351111111111109
262143,192560,0.938763,-0.606493,0.0370301,75,15.3061224489796,94.845,0.351111111111109
262143,192670,0.904735,-0.555451,0.0370301,75,15.3061224489796,94.845,0.351111111111109
262143,192655,0.92275,-0.51642,0.0100081,75,15.3061224489796,94.845,0.351111111111109
262143,192669,0.913742,-0.497404,0.0120098,75,15.3061224489796,94.845,0.351111111111109
262143,192587,0.913742,-0.500407,0.00900732,75,15.3061224489796,94.845,0.351111111111109
262143,192566,0.907738,-0.497404,0.0130106,75,15.3061224489796,94.845,0.351111111111109
262143,192782,0.919747,-0.500407,0.0170138,75,15.3061224489796,94.845,0.351111111111109
262143,192530,0.916745,-0.496403,0.0210171,75,15.3061224489796,94.845,0.351111111111109
262143,192721,0.911741,-0.503409,0.00500407,75,15.3061224489796,94.845,0.351111111111109
262143,192776,0.909739,-0.507412,0,75,15.3061224489796,94.845,0.351111111111109
262143,192704,0.916745,-0.501407,0.0120098,75,15.3061224489796,94.845,0.351111111111109
262143,192802,0.91074,-0.493401,0.00800651,83.3333333333333,15.3061224489796,94.845,0.351111111111109
262143,192893,0.917746,-0.507412,0.0130106,83.3333333333333,15.3061224489796,94.845,0.351111111111109
262143,192854,0.915744,-0.500407,0.0150122,83.3333333333333,15.3061224489796,94.845,0.351111111111109
262143,192889,0.908738,-0.495403,0.0120098,83.3333333333333,15.3061224489796,94.845,0.351111111111109
262143,192741,0.920748,-0.498405,0.00700569,83.3333333333333,15.3061224489796,94.845,0.351111111111109
262143,192859,0.921749,-0.493401,0.0210171,83.3333333333333,15.3061224489796,94.845,0.351111111111109
262143,192966,0.920748,-0.50441,0.0260211,83.3333333333333,15.3061224489796,94.845,0.351111111111109
262143,193025,0.921749,-0.499406,0.0220179,83.3333333333333,15.3061224489796,94.845,0.351111111111109
262143,192921,0.919747,-0.493401,0.00400325,83.3333333333333,15.3061224489796,94.845,0.351111111111109
262143,192934,0.908738,-0.484394,0.0200163,68.1818181818182,15.3061224489796,94.845,0.351111111111109
262143,193018,0.923751,-0.490398,0.0190155,68.1818181818182,15.3061224489796,94.845,0.351111111111109
262143,193031,0.918746,-0.490398,0.0260211,68.1818181818182,15.3061224489796,94.845,0.351111111111109
262143,193060,0.918746,-0.511416,0.00400325,68.1818181818182,15.3061224489796,94.845,0.351111111111109
262143,192802,0.92275,-0.483393,0.0240195,68.1818181818182,15.3061224489796,94.845,0.351111111111109
262143,193022,0.926753,-0.490398,0.016013,68.1818181818182,15.3061224489796,94.845,0.351111111111109
262143,193027,0.925752,-0.4924,0.0150122,68.1818181818182,15.3061224489796,94.845,0.351111111111109
262143,193022,0.92275,-0.487396,0.0130106,68.1818181818182,15.3061224489796,94.845,0.351111111111109
262143,192993,0.919747,-0.483393,0.0130106,68.1818181818182,15.3061224489796,94.845,0.351111111111109
262143,193129,0.924751,-0.489398,0.0150122,68.1818181818182,15.3061224489796,94.845,0.351111111111109
