NUM,SEQ,IR,RED,X,Y,Z
0,99,253747,184468,-0.194158,0.25821,0.920748
0,100,253915,184554,-0.19716,0.257209,0.916745
0,101,254084,184600,-0.200163,0.261212,0.907738
0,102,253984,184701,-0.19716,0.257209,0.916745
0,103,253309,184544,-0.195159,0.256208,0.921749
0,104,253325,184420,-0.193157,0.257209,0.918746
0,105,253297,184390,-0.190155,0.259211,0.919747
0,106,253328,184451,-0.19716,0.257209,0.920748
0,107,253291,184416,-0.19716,0.256208,0.926753
0,108,253378,184380,-0.189154,0.250203,0.92275
0,109,253450,184391,-0.191155,0.253206,0.924751
0,110,253518,184419,-0.192156,0.253206,0.927754
0,111,253647,184449,-0.191155,0.253206,0.925752
0,112,253753,184503,-0.189154,0.253206,0.923751
0,113,253392,184505,-0.188153,0.252205,0.92275
0,114,252720,184248,-0.190155,0.2462,0.928755
0,115,252552,184150,-0.191155,0.245199,0.930756
0,116,252392,184082,-0.18515,0.2462,0.931757
0,117,252264,184079,-0.183149,0.249202,0.930756
0,118,252239,184058,-0.189154,0.248202,0.932758
0,119,252324,184079,-0.18515,0.2462,0.927754
0,120,252403,184075,-0.191155,0.249202,0.929755
0,121,252533,184085,-0.18515,0.249202,0.929755
0,122,252758,184177,-0.190155,0.245199,0.929755
0,123,252893,184220,-0.183149,0.247201,0.926753
0,124,252514,184251,-0.183149,0.250203,0.927754
0,125,251727,183986,-0.187152,0.2462,0.939764
0,126,251552,183963,-0.187152,0.239194,0.923751
0,127,251559,183907,-0.190155,0.2462,0.925752
0,128,251679,183972,-0.191155,0.247201,0.929755
0,129,251767,183976,-0.194158,0.249202,0.928755
0,130,252132,184089,-0.190155,0.250203,0.925752
0,131,252424,184209,-0.193157,0.250203,0.92275
0,132,252752,184337,-0.195159,0.256208,0.924751
0,133,253111,184434,-0.196159,0.256208,0.924751
0,134,253414,184612,-0.19716,0.261212,0.917746
0,135,253224,184703,-0.202164,0.259211,0.919747
0,136,252531,184460,-0.202164,0.25821,0.916745
0,137,252584,184408,-0.198161,0.260211,0.913742
0,138,252587,184460,-0.199162,0.264215,0.920748
0,139,252568,184468,-0.19716,0.263214,0.92275
0,140,252554,184420,-0.196159,0.260211,0.919747
0,141,252709,184485,-0.199162,0.257209,0.917746
0,142,252862,184495,-0.194158,0.260211,0.919747
0,143,252906,184521,-0.194158,0.254207,0.925752
0,144,253034,184529,-0.192156,0.257209,0.927754
0,145,253227,184532,-0.198161,0.252205,0.921749
0,146,252418,184534,-0.187152,0.254207,0.920748
0,147,251821,184217,-0.190155,0.253206,0.929755
0,148,251460,184128,-0.189154,0.248202,0.92275
0,149,251463,184025,-0.192156,0.248202,0.92275
0,150,251312,184056,-0.18515,0.251204,0.924751
0,151,251331,183975,-0.186151,0.249202,0.927754
0,152,251399,183986,-0.187152,0.2462,0.928755
0,153,251603,184048,-0.189154,0.244198,0.925752
0,154,251729,184077,-0.186151,0.249202,0.926753
0,155,251902,184082,-0.186151,0.245199,0.926753
0,156,252070,184115,-0.18415,0.2462,0.925752
0,157,251444,184202,-0.179146,0.248202,0.929755
0,158,250743,183855,-0.186151,0.2462,0.934759
0,159,250571,183753,-0.18515,0.245199,0.926753
0,160,250585,183718,-0.188153,0.248202,0.928755
0,161,250741,183784,-0.193157,0.244198,0.927754
0,162,250946,183812,-0.188153,0.247201,0.927754
0,163,251310,183953,-0.192156,0.251204,0.920748
0,164,251612,184063,-0.193157,0.253206,0.927754
0,165,252001,184156,-0.194158,0.251204,0.921749
0,166,252346,184353,-0.194158,0.251204,0.926753
0,167,252696,184455,-0.199162,0.259211,0.919747
0,168,252125,184492,-0.19716,0.25821,0.916745
0,169,251748,184295,-0.19716,0.25821,0.924751
0,170,251801,184263,-0.198161,0.257209,0.913742
0,171,251863,184284,-0.192156,0.259211,0.915744
0,172,251744,184287,-0.199162,0.257209,0.923751
0,173,251908,184266,-0.193157,0.256208,0.92275
0,174,252026,184322,-0.196159,0.255207,0.925752
0,175,252114,184353,-0.189154,0.256208,0.923751
0,176,252306,184363,-0.188153,0.253206,0.925752
0,177,252444,184431,-0.190155,0.254207,0.92275
0,178,252498,184475,-0.19716,0.252205,0.920748
0,179,251430,184278,-0.188153,0.253206,0.921749
0,180,251195,184067,-0.189154,0.249202,0.925752
0,181,251002,184021,-0.181147,0.248202,0.928755
0,182,250974,183982,-0.189154,0.252205,0.927754
0,183,250899,183927,-0.183149,0.249202,0.930756
0,184,251064,183895,-0.186151,0.2462,0.928755
0,185,251243,183990,-0.186151,0.249202,0.930756
0,186,251355,184015,-0.186151,0.247201,0.931757
0,187,251561,184066,-0.187152,0.248202,0.923751
0,188,251789,184147,-0.18515,0.247201,0.927754
0,189,251605,184232,-0.188153,0.2462,0.930756
0,190,250785,183967,-0.181147,0.248202,0.936761
0,191,250675,183868,-0.18415,0.249202,0.923751
0,192,250750,183860,-0.191155,0.250203,0.926753
0,193,250902,183944,-0.190155,0.250203,0.924751
0,194,251044,183937,-0.191155,0.251204,0.930756
0,195,251334,184046,-0.193157,0.248202,0.924751
0,196,251776,184178,-0.194158,0.255207,0.925752
0,197,252047,184327,-0.198161,0.254207,0.923751
0,198,252422,184430,-0.198161,0.252205,0.924751
0,199,252808,184554,-0.196159,0.260211,0.919747
0,200,252560,184666,-0.202164,0.25821,0.920748
0,201,252212,184507,-0.201163,0.262213,0.924751
0,202,252327,184516,-0.203165,0.257209,0.918746
0,203,252415,184512,-0.201163,0.262213,0.913742
0,204,252525,184583,-0.19716,0.260211,0.918746
0,205,252606,184599,-0.198161,0.256208,0.920748
0,206,252749,184608,-0.193157,0.261212,0.92275
0,207,252853,184614,-0.191155,0.259211,0.92275
0,208,252997,184654,-0.193157,0.255207,0.926753
0,209,253160,184710,-0.191155,0.250203,0.92275
0,210,253094,184740,-0.19716,0.254207,0.923751
0,211,252383,184577,-0.189154,0.249202,0.919747
0,212,252418,184435,-0.189154,0.253206,0.930756
0,213,252338,184432,-0.18415,0.252205,0.931757
0,214,252404,184409,-0.192156,0.251204,0.923751
0,215,252360,184415,-0.186151,0.251204,0.928755
0,216,252490,184423,-0.190155,0.250203,0.926753
0,217,252675,184441,-0.18515,0.250203,0.927754
0,218,252820,184458,-0.186151,0.247201,0.932758
0,219,252882,184500,-0.186151,0.247201,0.931757
0,220,253130,184536,-0.182148,0.253206,0.924751
0,221,252853,184615,-0.18515,0.249202,0.932758
0,222,252241,184362,-0.186151,0.2462,0.929755
0,223,252166,184290,-0.186151,0.242197,0.925752
0,224,252299,184260,-0.182148,0.252205,0.927754
0,225,252354,184308,-0.189154,0.248202,0.925752
0,226,252416,184284,-0.193157,0.253206,0.928755
0,227,252651,184347,-0.193157,0.252205,0.924751
0,228,252844,184476,-0.192156,0.254207,0.929755
0,229,253106,184524,-0.198161,0.251204,0.925752
0,230,253327,184635,-0.195159,0.251204,0.919747
0,231,253682,184756,-0.203165,0.255207,0.924751
0,232,253288,184815,-0.195159,0.256208,0.920748
0,233,253084,184658,-0.199162,0.256208,0.92275
0,234,253152,184647,-0.202164,0.257209,0.912742
0,235,253339,184679,-0.201163,0.261212,0.918746
0,236,253372,184765,-0.199162,0.259211,0.919747
0,237,253490,184759,-0.198161,0.25821,0.927754
0,238,253557,184772,-0.195159,0.256208,0.926753
0,239,253670,184764,-0.192156,0.259211,0.925752
0,240,253842,184810,-0.195159,0.256208,0.926753
0,241,253975,184887,-0.189154,0.255207,0.914743
0,242,253724,184889,-0.194158,0.257209,0.921749
0,243,253138,184674,-0.190155,0.253206,0.925752
0,244,253030,184539,-0.189154,0.250203,0.923751
0,245,252979,184511,-0.187152,0.252205,0.930756
0,246,252948,184487,-0.18515,0.253206,0.927754
0,247,253037,184446,-0.18515,0.250203,0.926753
0,248,253118,184502,-0.180146,0.248202,0.931757
0,249,253243,184515,-0.186151,0.251204,0.924751
0,250,253361,184491,-0.188153,0.245199,0.931757
0,251,253512,184568,-0.186151,0.250203,0.929755
0,252,253693,184623,-0.18515,0.249202,0.926753
0,253,253453,184650,-0.183149,0.250203,0.927754
0,254,252832,184415,-0.188153,0.248202,0.925752
0,255,252783,184373,-0.186151,0.247201,0.924751
0,256,252773,184291,-0.183149,0.247201,0.925752
0,257,252779,184307,-0.186151,0.248202,0.928755
0,258,252839,184307,-0.187152,0.247201,0.931757
0,259,253089,184330,-0.188153,0.248202,0.928755
0,260,253271,184422,-0.188153,0.251204,0.929755
0,261,253474,184495,-0.190155,0.253206,0.925752
0,262,253786,184591,-0.189154,0.249202,0.92275
0,263,254018,184681,-0.192156,0.256208,0.927754
0,264,253582,184728,-0.191155,0.254207,0.918746
0,265,253459,184562,-0.198161,0.255207,0.923751
0,266,253548,184576,-0.196159,0.256208,0.917746
0,267,253716,184643,-0.198161,0.25821,0.916745
0,268,253793,184696,-0.199162,0.259211,0.92275
0,269,253948,184736,-0.198161,0.260211,0.921749
0,270,254214,184810,-0.202164,0.259211,0.914743
0,271,254360,184866,-0.199162,0.264215,0.916745
0,272,254528,184911,-0.201163,0.260211,0.925752
0,273,254642,184938,-0.198161,0.261212,0.920748
0,274,254357,184933,-0.194158,0.262213,0.920748
0,275,253962,184793,-0.193157,0.259211,0.925752
0,276,253817,184713,-0.191155,0.25821,0.921749
0,277,253875,184684,-0.191155,0.256208,0.924751
0,278,253886,184700,-0.193157,0.253206,0.92275
0,279,253877,184662,-0.191155,0.254207,0.930756
0,280,254043,184668,-0.191155,0.255207,0.920748
0,281,254124,184647,-0.194158,0.251204,0.925752
0,282,254173,184727,-0.190155,0.254207,0.927754
0,283,254305,184714,-0.192156,0.255207,0.923751
0,284,253765,184695,-0.18515,0.250203,0.92275
0,285,253402,184494,-0.190155,0.251204,0.926753
0,286,253184,184427,-0.18415,0.251204,0.926753
0,287,253199,184348,-0.187152,0.249202,0.931757
0,288,253145,184337,-0.18415,0.253206,0.927754
0,289,253168,184254,-0.18415,0.249202,0.929755
0,290,253250,184304,-0.183149,0.247201,0.929755
0,291,253349,184305,-0.18415,0.249202,0.927754
0,292,253528,184327,-0.188153,0.244198,0.933759
0,293,253764,184393,-0.183149,0.250203,0.927754
0,294,253321,184498,-0.183149,0.250203,0.925752
0,295,253054,184360,-0.190155,0.249202,0.928755
0,296,253005,184342,-0.194158,0.252205,0.92275
0,297,253229,184337,-0.191155,0.253206,0.920748
0,298,253321,184422,-0.190155,0.257209,0.918746
0,299,253449,184465,-0.191155,0.254207,0.921749
0,300,253651,184519,-0.198161,0.257209,0.919747
0,301,253869,184608,-0.19716,0.260211,0.920748
0,302,254161,184747,-0.201163,0.263214,0.923751
0,303,254360,184831,-0.201163,0.266216,0.911741
0,304,254070,184831,-0.200163,0.266216,0.913742
0,305,253835,184718,-0.203165,0.267217,0.916745
0,306,253765,184725,-0.201163,0.264215,0.91074
0,307,253834,184704,-0.199162,0.268218,0.911741
0,308,253882,184744,-0.199162,0.262213,0.919747
0,309,253998,184748,-0.196159,0.259211,0.924751
0,310,254080,184784,-0.195159,0.261212,0.920748
0,311,254178,184759,-0.201163,0.262213,0.916745
0,312,254229,184791,-0.19716,0.254207,0.919747
0,313,254316,184808,-0.193157,0.259211,0.921749
0,314,253813,184798,-0.189154,0.25821,0.928755
0,315,253535,184596,-0.191155,0.254207,0.927754
0,316,253309,184534,-0.193157,0.249202,0.925752
0,317,253356,184460,-0.186151,0.250203,0.924751
0,318,253340,184449,-0.187152,0.250203,0.926753
0,319,253413,184435,-0.189154,0.251204,0.929755
0,320,253542,184420,-0.190155,0.250203,0.925752
0,321,253646,184494,-0.183149,0.249202,0.926753
0,322,253739,184495,-0.189154,0.248202,0.927754
0,323,253833,184525,-0.180146,0.250203,0.923751
0,324,253978,184624,-0.191155,0.249202,0.928755
0,325,253294,184484,-0.187152,0.252205,0.927754
0,326,253049,184327,-0.182148,0.248202,0.930756
0,327,252848,184273,-0.186151,0.2462,0.934759
0,328,252897,184232,-0.186151,0.251204,0.928755
0,329,252826,184207,-0.181147,0.249202,0.927754
0,330,252950,184216,-0.187152,0.247201,0.933759
0,331,253130,184251,-0.18415,0.251204,0.923751
0,332,253383,184397,-0.187152,0.244198,0.924751
0,333,253613,184482,-0.187152,0.247201,0.927754
0,334,253828,184562,-0.192156,0.249202,0.930756
0,335,254070,184657,-0.193157,0.255207,0.930756
0,336,253662,184696,-0.191155,0.253206,0.921749
0,337,253483,184610,-0.196159,0.252205,0.92275
0,338,253506,184624,-0.195159,0.254207,0.919747
0,339,253739,184633,-0.199162,0.256208,0.921749
0,340,253769,184744,-0.202164,0.25821,0.918746
0,341,253942,184771,-0.201163,0.262213,0.918746
0,342,254174,184812,-0.201163,0.263214,0.916745
0,343,254337,184902,-0.203165,0.268218,0.905736
0,344,254516,184928,-0.200163,0.266216,0.913742
0,345,254711,185025,-0.204166,0.266216,0.913742
0,346,254851,185047,-0.206168,0.269219,0.914743
0,347,254304,185000,-0.198161,0.265215,0.914743
0,348,253983,184843,-0.202164,0.261212,0.923751
0,349,253922,184817,-0.195159,0.259211,0.917746
0,350,253979,184784,-0.193157,0.259211,0.921749
0,351,253934,184762,-0.194158,0.254207,0.923751
0,352,254003,184791,-0.189154,0.253206,0.929755
0,353,254095,184782,-0.189154,0.254207,0.921749
0,354,254173,184787,-0.192156,0.254207,0.921749
0,355,254260,184803,-0.190155,0.257209,0.923751
0,356,254368,184852,-0.193157,0.252205,0.926753
0,357,254448,184848,-0.186151,0.254207,0.92275
0,358,253906,184834,-0.180146,0.253206,0.927754
0,359,253481,184597,-0.187152,0.254207,0.930756
0,360,253336,184530,-0.187152,0.248202,0.928755
0,361,253315,184466,-0.179146,0.250203,0.921749
0,362,253254,184425,-0.182148,0.249202,0.929755
0,363,253216,184381,-0.187152,0.249202,0.927754
0,364,253284,184428,-0.182148,0.252205,0.927754
0,365,253338,184410,-0.183149,0.251204,0.924751
0,366,253429,184411,-0.180146,0.245199,0.933759
0,367,253655,184520,-0.186151,0.247201,0.928755
0,368,253882,184598,-0.186151,0.251204,0.932758
0,369,253821,184686,-0.190155,0.248202,0.929755
0,370,253116,184520,-0.187152,0.251204,0.924751
0,371,253173,184431,-0.190155,0.250203,0.928755
0,372,253183,184507,-0.191155,0.254207,0.920748
0,373,253274,184532,-0.194158,0.256208,0.92275
0,374,253332,184559,-0.189154,0.25821,0.926753
0,375,253604,184652,-0.192156,0.255207,0.923751
0,376,253865,184724,-0.199162,0.25821,0.92275
0,377,254108,184792,-0.201163,0.265215,0.92275
0,378,254331,184881,-0.199162,0.267217,0.915744
0,379,254574,184983,-0.201163,0.267217,0.91074
0,380,254395,185050,-0.201163,0.27022,0.913742
0,381,253749,184828,-0.203165,0.272221,0.915744
0,382,253758,184788,-0.201163,0.268218,0.916745
0,383,253833,184757,-0.199162,0.268218,0.913742
0,384,253803,184828,-0.200163,0.261212,0.917746
0,385,253750,184763,-0.199162,0.261212,0.921749
0,386,253880,184780,-0.19716,0.259211,0.921749
0,387,254028,184770,-0.192156,0.261212,0.920748
0,388,254107,184847,-0.191155,0.25821,0.919747
0,389,254173,184805,-0.195159,0.255207,0.924751
0,390,254321,184821,-0.195159,0.25821,0.918746
0,391,253548,184823,-0.190155,0.25821,0.926753
0,392,253027,184539,-0.194158,0.253206,0.925752
0,393,252832,184403,-0.189154,0.253206,0.928755
0,394,252748,184360,-0.18415,0.252205,0.925752
0,395,252549,184340,-0.188153,0.250203,0.924751
0,396,252457,184258,-0.18515,0.250203,0.930756
0,397,252562,184212,-0.180146,0.250203,0.929755
0,398,252654,184276,-0.183149,0.248202,0.928755
0,399,252788,184301,-0.181147,0.245199,0.925752
0,400,252868,184328,-0.187152,0.248202,0.928755
0,401,253056,184340,-0.190155,0.248202,0.926753
0,402,252163,184306,-0.182148,0.251204,0.926753
0,403,251589,184007,-0.18415,0.247201,0.932758
0,404,251278,183930,-0.18415,0.244198,0.933759
0,405,251175,183814,-0.179146,0.250203,0.930756
0,406,251066,183834,-0.180146,0.244198,0.931757
0,407,251054,183808,-0.178145,0.243198,0.93576
0,408,251289,183852,-0.186151,0.251204,0.931757
0,409,251586,183922,-0.187152,0.247201,0.924751
0,410,251881,184085,-0.187152,0.2462,0.928755
0,411,252145,184212,-0.18515,0.249202,0.929755
0,412,252578,184311,-0.192156,0.248202,0.926753
0,413,251742,184349,-0.187152,0.255207,0.92275
0,414,251593,184137,-0.195159,0.254207,0.930756
0,415,251594,184166,-0.190155,0.251204,0.92275
0,416,251775,184271,-0.199162,0.253206,0.924751
0,417,251859,184311,-0.19716,0.25821,0.923751
0,418,252141,184392,-0.192156,0.259211,0.919747
0,419,252418,184487,-0.198161,0.260211,0.918746
0,420,252789,184614,-0.199162,0.267217,0.914743
0,421,253026,184720,-0.199162,0.266216,0.91074
0,422,253360,184802,-0.194158,0.264215,0.907738
0,423,253316,184890,-0.204166,0.265215,0.912742
0,424,252399,184676,-0.201163,0.265215,0.916745
0,425,252359,184594,-0.202164,0.263214,0.921749
0,426,252342,184522,-0.198161,0.261212,0.921749
0,427,252339,184599,-0.200163,0.265215,0.917746
0,428,252257,184546,-0.19716,0.25821,0.925752
0,429,252324,184515,-0.194158,0.254207,0.92275
0,430,252464,184547,-0.191155,0.259211,0.925752
0,431,252585,184579,-0.193157,0.25821,0.923751
0,432,252678,184633,-0.192156,0.259211,0.921749
0,433,252837,184673,-0.193157,0.257209,0.921749
0,434,251998,184601,-0.192156,0.254207,0.921749
0,435,251491,184327,-0.190155,0.250203,0.927754
0,436,251199,184288,-0.189154,0.249202,0.923751
0,437,251135,184186,-0.190155,0.249202,0.92275
0,438,251008,184132,-0.186151,0.250203,0.931757
0,439,251043,184145,-0.18515,0.253206,0.928755
0,440,251247,184120,-0.187152,0.247201,0.929755
0,441,251418,184152,-0.188153,0.248202,0.928755
0,442,251569,184206,-0.182148,0.252205,0.928755
0,443,251789,184316,-0.181147,0.248202,0.925752
0,444,251974,184341,-0.180146,0.252205,0.928755
0,445,251457,184394,-0.187152,0.248202,0.928755
0,446,250638,184069,-0.180146,0.250203,0.927754
0,447,250270,183962,-0.183149,0.249202,0.931757
0,448,250214,183863,-0.18415,0.244198,0.925752
0,449,250335,183922,-0.18515,0.249202,0.927754
0,450,250531,183959,-0.186151,0.250203,0.931757
0,451,250894,184037,-0.190155,0.2462,0.926753
0,452,251203,184113,-0.191155,0.250203,0.929755
0,453,251545,184232,-0.191155,0.251204,0.92275
0,454,251949,184405,-0.194158,0.250203,0.926753
0,455,252291,184501,-0.191155,0.252205,0.921749
0,456,252466,184586,-0.200163,0.256208,0.92275
0,457,251512,184430,-0.194158,0.256208,0.917746
0,458,251565,184397,-0.198161,0.257209,0.92275
0,459,251521,184389,-0.196159,0.261212,0.920748
0,460,251683,184425,-0.201163,0.260211,0.915744
0,461,251778,184459,-0.200163,0.262213,0.920748
0,462,252108,184543,-0.202164,0.263214,0.916745
0,463,252369,184614,-0.207168,0.266216,0.904735
0,464,252548,184653,-0.200163,0.263214,0.912742
0,465,252714,184696,-0.201163,0.265215,0.917746
0,466,252926,184793,-0.202164,0.262213,0.918746
0,467,252959,184828,-0.204166,0.259211,0.919747
0,468,251743,184636,-0.192156,0.260211,0.917746
0,469,251541,184352,-0.192156,0.257209,0.923751
0,470,251256,184316,-0.187152,0.254207,0.923751
0,471,251234,184261,-0.190155,0.257209,0.926753
0,472,251116,184194,-0.189154,0.252205,0.929755
0,473,251227,184172,-0.187152,0.249202,0.927754
0,474,251350,184253,-0.187152,0.253206,0.924751
0,475,251476,184242,-0.191155,0.254207,0.923751
0,476,251623,184255,-0.188153,0.253206,0.926753
0,477,251771,184288,-0.186151,0.250203,0.931757
0,478,251975,184331,-0.192156,0.256208,0.925752
0,479,251081,184351,-0.187152,0.250203,0.925752
0,480,250252,183946,-0.188153,0.251204,0.933759
0,481,249904,183853,-0.189154,0.245199,0.926753
0,482,249844,183743,-0.182148,0.250203,0.923751
0,483,249709,183713,-0.187152,0.242197,0.930756
0,484,249735,183677,-0.18515,0.250203,0.934759
0,485,249987,183672,-0.183149,0.247201,0.929755
0,486,250185,183803,-0.190155,0.248202,0.931757
0,487,250468,183858,-0.187152,0.249202,0.931757
0,488,250815,183938,-0.188153,0.252205,0.929755
0,489,251127,184037,-0.186151,0.247201,0.925752
0,490,251519,184205,-0.192156,0.251204,0.925752
0,491,250475,184167,-0.187152,0.252205,0.924751
0,492,250014,183844,-0.195159,0.251204,0.925752
0,493,249983,183864,-0.193157,0.255207,0.92275
0,494,250191,183838,-0.194158,0.256208,0.923751
0,495,250218,183914,-0.190155,0.256208,0.921749
0,496,250463,183961,-0.192156,0.256208,0.921749
0,497,250790,184064,-0.201163,0.257209,0.916745
0,498,251188,184195,-0.196159,0.261212,0.92275
0,499,251490,184278,-0.194158,0.257209,0.921749
0,500,251785,184359,-0.200163,0.25821,0.917746
0,501,252186,184532,-0.198161,0.260211,0.907738
0,502,251956,184604,-0.201163,0.263214,0.919747
0,503,250905,184310,-0.199162,0.263214,0.913742
0,504,251056,184209,-0.199162,0.263214,0.915744
0,505,251022,184213,-0.196159,0.264215,0.915744
0,506,250919,184247,-0.199162,0.263214,0.914743
0,507,250931,184186,-0.19716,0.25821,0.920748
0,508,251068,184189,-0.198161,0.261212,0.921749
0,509,251163,184249,-0.194158,0.25821,0.923751
0,510,251310,184288,-0.194158,0.257209,0.921749
0,511,251432,184312,-0.188153,0.255207,0.923751
0,512,251590,184328,-0.193157,0.254207,0.917746
0,513,250840,184293,-0.192156,0.251204,0.926753
0,514,249832,183892,-0.194158,0.254207,0.930756
0,515,249533,183781,-0.193157,0.252205,0.926753
0,516,249334,183683,-0.189154,0.254207,0.920748
0,517,249158,183651,-0.186151,0.251204,0.921749
0,518,249120,183539,-0.183149,0.248202,0.927754
0,519,249239,183531,-0.188153,0.250203,0.925752
0,520,249389,183602,-0.188153,0.247201,0.92275
0,521,249597,183659,-0.189154,0.248202,0.927754
0,522,249783,183711,-0.18515,0.248202,0.929755
0,523,250016,183743,-0.18415,0.248202,0.929755
0,524,248673,183646,-0.18415,0.248202,0.92275
0,525,247990,183288,-0.18415,0.248202,0.932758
0,526,247611,183130,-0.18415,0.245199,0.931757
0,527,247724,183055,-0.190155,0.247201,0.928755
0,528,247778,183096,-0.183149,0.249202,0.926753
0,529,248076,183198,-0.188153,0.2462,0.928755
0,530,248507,183317,-0.189154,0.251204,0.925752
0,531,248902,183438,-0.18515,0.248202,0.923751
0,532,249246,183595,-0.19716,0.252205,0.928755
0,533,249795,183747,-0.199162,0.257209,0.92275
0,534,249127,183846,-0.193157,0.257209,0.918746
0,535,248695,183535,-0.200163,0.259211,0.925752
0,536,248634,183523,-0.199162,0.256208,0.920748
