IR,RED,X,Y,Z,HR,RR,SP02,ERROR_RATE
252911,184243,-0.183149,0.247201,0.929755,75,15.625,99.9501337428873,0
253055,184300,-0.18515,0.247201,0.923751,75,15.625,99.9501337428873,0
253334,184403,-0.18515,0.248202,0.924751,75,15.625,99.9501337428873,0
253542,184469,-0.194158,0.2462,0.931757,75,15.625,99.9501337428873,0
253764,184513,-0.195159,0.252205,0.918746,75,15.625,99.9501337428873,0
253194,184508,-0.190155,0.253206,0.919747,75,15.625,99.9501337428873,0
253157,184442,-0.195159,0.255207,0.932758,75,15.625,99.9501337428873,0
253131,184432,-0.194158,0.253206,0.92275,83.3333333333333,15.625,96.40823676556,0
253278,184463,-0.19716,0.256208,0.92275,83.3333333333333,15.625,96.40823676556,0
253345,184459,-0.19716,0.260211,0.923751,83.3333333333333,15.625,96.40823676556,0
253533,184499,-0.19716,0.257209,0.919747,83.3333333333333,15.625,96.40823676556,0
253760,184631,-0.19716,0.261212,0.917746,83.3333333333333,15.625,96.40823676556,0
253913,184673,-0.196159,0.25821,0.915744,83.3333333333333,15.625,96.40823676556,0
254079,184719,-0.195159,0.261212,0.918746,83.3333333333333,15.625,96.40823676556,0
254298,184788,-0.199162,0.262213,0.928755,83.3333333333333,15.625,96.40823676556,0
254397,184827,-0.201163,0.260211,0.92275,83.3333333333333,15.625,96.40823676556,0
253940,184794,-0.196159,0.259211,0.92275,57.6923076923077,15.625,98.5036942233114,0
253524,184575,-0.196159,0.255207,0.925752,57.6923076923077,15.625,98.5036942233114,0
253408,184545,-0.193157,0.252205,0.923751,57.6923076923077,15.625,98.5036942233114,0
253425,184518,-0.193157,0.256208,0.920748,57.6923076923077,15.625,98.5036942233114,0
253370,184480,-0.191155,0.251204,0.928755,57.6923076923077,15.625,98.5036942233114,0
253362,184440,-0.186151,0.249202,0.931757,57.6923076923077,15.625,98.5036942233114,0
253546,184435,-0.190155,0.249202,0.926753,57.6923076923077,15.625,98.5036942233114,0
253629,184456,-0.189154,0.251204,0.923751,57.6923076923077,15.625,98.5036942233114,0
253707,184483,-0.187152,0.250203,0.928755,57.6923076923077,15.625,98.5036942233114,0
253861,184478,-0.187152,0.245199,0.929755,57.6923076923077,15.625,98.5036942233114,0
253978,184564,-0.18415,0.2462,0.924751,57.6923076923077,12.7118644067797,98.5036942233114,0
253686,184561,-0.191155,0.2462,0.925752,57.6923076923077,12.7118644067797,98.5036942233114,0
252994,184329,-0.18515,0.243198,0.929755,57.6923076923077,12.7118644067797,98.5036942233114,0
252863,184198,-0.182148,0.244198,0.929755,93.75,12.7118644067797,99.8638254534328,0
252807,184138,-0.18415,0.247201,0.925752,93.75,12.7118644067797,99.8638254534328,0
252796,184156,-0.183149,0.245199,0.927754,93.75,12.7118644067797,99.8638254534328,0
252746,184089,-0.179146,0.244198,0.926753,93.75,12.7118644067797,99.8638254534328,0
252921,184070,-0.182148,0.240195,0.93576,93.75,12.7118644067797,99.8638254534328,0
252951,184146,-0.186151,0.245199,0.930756,93.75,12.7118644067797,99.8638254534328,0
253125,184160,-0.18515,0.243198,0.938763,93.75,12.7118644067797,99.8638254534328,0
253302,184202,-0.18515,0.243198,0.928755,93.75,12.7118644067797,99.8638254534328,0
253577,184293,-0.186151,0.244198,0.927754,83.3333333333333,12.7118644067797,99.6942169023903,0
253647,184409,-0.19716,0.249202,0.925752,83.3333333333333,12.7118644067797,99.6942169023903,0
252901,184307,-0.190155,0.247201,0.925752,83.3333333333333,12.7118644067797,99.6942169023903,0
252830,184169,-0.195159,0.2462,0.930756,83.3333333333333,12.7118644067797,99.6942169023903,0
252831,184159,-0.195159,0.251204,0.925752,83.3333333333333,12.7118644067797,99.6942169023903,0
252998,184245,-0.196159,0.254207,0.921749,83.3333333333333,12.7118644067797,99.6942169023903,0
253120,184267,-0.19716,0.254207,0.923751,83.3333333333333,12.7118644067797,99.6942169023903,0
253283,184330,-0.198161,0.255207,0.920748,83.3333333333333,12.7118644067797,99.6942169023903,0
253526,184378,-0.19716,0.255207,0.919747,83.3333333333333,12.7118644067797,99.6942169023903,0
253747,184468,-0.194158,0.25821,0.920748,93.75,12.7118644067797,88.5839573795913,0
253915,184554,-0.19716,0.257209,0.916745,93.75,12.7118644067797,88.5839573795913,0
254084,184600,-0.200163,0.261212,0.907738,93.75,12.7118644067797,88.5839573795913,0
253984,184701,-0.19716,0.257209,0.916745,93.75,12.7118644067797,88.5839573795913,0
253309,184544,-0.195159,0.256208,0.921749,93.75,12.7118644067797,88.5839573795913,0
253325,184420,-0.193157,0.257209,0.918746,93.75,12.7118644067797,88.5839573795913,0
253297,184390,-0.190155,0.259211,0.919747,93.75,12.7118644067797,88.5839573795913,0
253328,184451,-0.19716,0.257209,0.920748,93.75,12.7118644067797,88.5839573795913,0
253291,184416,-0.19716,0.256208,0.926753,93.75,12.7118644067797,98.2552358364546,0
253378,184380,-0.189154,0.250203,0.92275,93.75,12.7118644067797,98.2552358364546,0
253450,184391,-0.191155,0.253206,0.924751,93.75,12.7118644067797,98.2552358364546,0
253518,184419,-0.192156,0.253206,0.927754,93.75,12.7118644067797,98.2552358364546,0
253647,184449,-0.191155,0.253206,0.925752,93.75,12.7118644067797,98.2552358364546,0
253753,184503,-0.189154,0.253206,0.923751,93.75,12.7118644067797,98.2552358364546,0
253392,184505,-0.188153,0.252205,0.92275,93.75,12.7118644067797,98.2552358364546,0
252720,184248,-0.190155,0.2462,0.928755,93.75,12.7118644067797,98.2552358364546,0
252552,184150,-0.191155,0.245199,0.930756,93.75,12.7118644067797,99.7734982893028,0
252392,184082,-0.18515,0.2462,0.931757,93.75,12.7118644067797,99.7734982893028,0
252264,184079,-0.183149,0.249202,0.930756,93.75,12.7118644067797,99.7734982893028,0
252239,184058,-0.189154,0.248202,0.932758,93.75,12.7118644067797,99.7734982893028,0
252324,184079,-0.18515,0.2462,0.927754,93.75,12.7118644067797,99.7734982893028,0
252403,184075,-0.191155,0.249202,0.929755,93.75,12.7118644067797,99.7734982893028,0
252533,184085,-0.18515,0.249202,0.929755,93.75,12.7118644067797,99.7734982893028,0
252758,184177,-0.190155,0.245199,0.929755,93.75,12.7118644067797,99.7734982893028,0
252893,184220,-0.183149,0.247201,0.926753,93.75,12.7118644067797,92.7979437776553,0
252514,184251,-0.183149,0.250203,0.927754,93.75,12.7118644067797,92.7979437776553,0
