IR,RED,X,Y,Z,HR,RR,SP02,ERROR_RATE
262143,197203,0.0240195,-0.0490398,0.957778,93.75,13.6363636363636,94.845,0.351111111111109
257607,193982,0.0460374,-0.00200163,0.983799,83.3333333333333,13.6363636363636,94.845,0.351111111111109
256961,193899,0.0470382,-0.00200163,0.987803,83.3333333333333,13.6363636363636,94.845,0.351111111111109
253542,190839,0.0510415,-0.00300244,0.988803,83.3333333333333,13.6363636363636,94.845,0.351111111111109
248807,187836,0.0560455,0,0.9848,83.3333333333333,13.6363636363636,94.845,0.351111111111109
245637,186100,0.0740602,0.0560455,0.979796,83.3333333333333,13.6363636363636,94.845,0.351111111111109
247129,185490,0.0390317,-0.0250203,0.979796,83.3333333333333,13.6363636363636,94.845,0.351111111111109
245797,185889,0.0540439,-0.0140114,0.9848,83.3333333333333,13.6363636363636,94.845,0.351111111111109
248470,185520,0.0510415,-0.00300244,0.991806,83.3333333333333,13.6363636363636,94.845,0.351111111111109
251053,187435,0.0520423,0.00700569,0.979796,83.3333333333333,13.6363636363636,94.845,0.351111111111109
253155,188081,0.0540439,-0.00200163,0.9848,93.75,13.6363636363636,94.845,0.351111111111109
251911,188160,0.0530431,0.00700569,0.981798,93.75,13.6363636363636,94.845,0.351111111111109
249764,187227,0.0520423,-0.00200163,0.982799,93.75,13.6363636363636,94.845,0.351111111111109
248778,185610,0.0580472,0.00400325,0.992807,93.75,13.6363636363636,94.845,0.351111111111109
250029,185371,0.059048,0.00100081,0.990805,93.75,13.6363636363636,94.845,0.351111111111109
251500,185851,0.0560455,0.00100081,0.990805,93.75,13.6363636363636,94.845,0.351111111111109
253951,187592,0.0570464,0.0110089,0.9848,93.75,13.6363636363636,94.845,0.351111111111109
255263,188988,0.0600488,-0.0310252,0.993807,93.75,13.6363636363636,94.845,0.351111111111109
252407,189146,0.0440358,-0.0120098,0.988803,107.142857142857,13.6363636363636,94.845,0.351111111111109
249650,187695,0.0520423,0.00600488,0.989804,107.142857142857,13.6363636363636,94.845,0.351111111111109
247440,186211,0.0550447,0.016013,0.983799,107.142857142857,13.6363636363636,94.845,0.351111111111109
247161,186972,0.0490398,0.0260211,0.9848,107.142857142857,13.6363636363636,94.845,0.351111111111109
245194,186677,0.0520423,-0.00200163,0.979796,107.142857142857,19.2307692307692,94.845,0.351111111111109
244396,185870,0.0550447,-0.0540439,0.9848,107.142857142857,19.2307692307692,94.845,0.351111111111109
247645,185833,0.0450366,-0.0350285,0.992807,107.142857142857,19.2307692307692,94.845,0.351111111111109
248946,188008,0.0620504,-0.00600488,1.01082,107.142857142857,19.2307692307692,94.845,0.351111111111109
247549,191284,0.0530431,-0.0220179,0.978795,107.142857142857,19.2307692307692,94.845,0.351111111111109
247310,189664,0.0630512,-0.00700569,0.985801,107.142857142857,19.2307692307692,94.845,0.351111111111109
247414,189065,0.0660537,0.0290236,0.979796,107.142857142857,19.2307692307692,94.845,0.351111111111109
252764,188049,0.0550447,-0.00400325,0.989804,107.142857142857,19.2307692307692,94.845,0.351111111111109
251986,188706,0.0550447,-0.00700569,0.981798,107.142857142857,19.2307692307692,94.845,0.351111111111109
251522,187545,0.0570464,0.00900732,0.9848,107.142857142857,19.2307692307692,94.845,0.351111111111109
252235,187162,0.0540439,-0.00100081,0.982799,93.75,19.2307692307692,94.845,0.351111111111109
251165,187255,0.0560455,-0.00400325,0.985801,93.75,19.2307692307692,94.845,0.351111111111109
250590,187382,0.0580472,-0.0110089,0.998812,93.75,19.2307692307692,94.845,0.351111111111109
250757,187163,0.0620504,-0.00200163,0.993807,93.75,19.2307692307692,94.845,0.351111111111109
251848,189200,0.0600488,0.00500407,0.9848,93.75,19.2307692307692,94.845,0.351111111111109
249213,188698,0.0490398,-0.0130106,0.997811,93.75,19.2307692307692,94.845,0.351111111111109
248727,189262,0.0540439,-0.00400325,0.979796,93.75,19.2307692307692,94.845,0.351111111111109
250026,189779,0.0580472,-0.00800651,0.983799,93.75,19.2307692307692,94.845,0.351111111111109
250081,190094,0.0540439,-0.00700569,0.983799,83.3333333333333,19.2307692307692,94.845,0.351111111111109
250926,189701,0.0560455,-0.0130106,0.9848,83.3333333333333,19.2307692307692,94.845,0.351111111111109
247488,189356,0.0510415,-0.0130106,0.986802,83.3333333333333,19.2307692307692,94.845,0.351111111111109
243096,188248,0.0560455,-0.00600488,0.987803,83.3333333333333,19.2307692307692,94.845,0.351111111111109
