NUM,SEQ,IR,RED,X,Y,Z
1,0,127217,95452,-0.21,-0.55,0.8
1,1,127141,95522,-0.21,-0.55,0.8
1,2,127302,95537,-0.22,-0.56,0.8
1,3,127350,95548,-0.22,-0.55,0.8
1,4,127323,95556,-0.21,-0.55,0.8
1,5,127393,95602,-0.22,-0.55,0.8
1,6,127511,95585,-0.22,-0.55,0.8
1,7,127516,95609,-0.22,-0.54,0.8
1,8,127663,95614,-0.22,-0.55,0.8
1,9,127691,95669,-0.22,-0.55,0.79
1,10,127798,95707,-0.22,-0.55,0.8
1,11,127836,95676,-0.22,-0.55,0.81
1,12,127865,95737,-0.22,-0.56,0.79
1,13,127929,95740,-0.22,-0.55,0.8
1,14,127879,95726,-0.21,-0.55,0.81
1,15,127972,95732,-0.22,-0.55,0.79
1,16,127984,95756,-0.22,-0.55,0.8
1,17,128077,95702,-0.22,-0.54,0.8
1,18,127607,95526,-0.22,-0.55,0.8
1,19,127195,95493,-0.21,-0.55,0.8
1,20,127216,95493,-0.21,-0.55,0.79
1,21,127227,95473,-0.22,-0.55,0.8
1,22,127120,95431,-0.22,-0.55,0.8
1,23,127104,95439,-0.22,-0.55,0.79
1,24,127178,95509,-0.22,-0.55,0.8
1,25,127342,95521,-0.22,-0.54,0.8
1,26,127335,95553,-0.22,-0.55,0.8
1,27,127380,95550,-0.22,-0.55,0.8
1,28,127432,95572,-0.22,-0.55,0.8
1,29,127536,95609,-0.22,-0.55,0.8
1,30,127600,95645,-0.22,-0.54,0.8
1,31,127713,95605,-0.22,-0.54,0.79
1,32,127736,95680,-0.22,-0.54,0.8
1,33,127852,95650,-0.22,-0.55,0.81
1,34,127857,95671,-0.22,-0.54,0.8
1,35,127907,95686,-0.22,-0.54,0.8
1,36,127920,95738,-0.22,-0.54,0.79
1,37,127988,95654,-0.22,-0.54,0.79
1,38,127949,95716,-0.22,-0.55,0.81
1,39,127950,95651,-0.23,-0.54,0.8
1,40,127475,95478,-0.22,-0.55,0.8
1,41,127152,95487,-0.22,-0.55,0.8
1,42,127168,95408,-0.22,-0.54,0.8
1,43,127115,95451,-0.22,-0.55,0.8
1,44,127045,95426,-0.22,-0.55,0.8
1,45,127017,95466,-0.22,-0.55,0.8
1,46,127171,95444,-0.22,-0.55,0.8
1,47,127221,95488,-0.22,-0.55,0.8
1,48,127265,95444,-0.22,-0.54,0.8
1,49,127235,95530,-0.22,-0.55,0.8
1,50,127600,95630,-0.22,-0.55,0.8
1,51,127683,95605,-0.22,-0.55,0.8
1,52,127730,95593,-0.22,-0.55,0.8
1,53,127742,95645,-0.22,-0.55,0.8
1,54,127834,95637,-0.22,-0.55,0.79
1,55,127857,95653,-0.22,-0.55,0.8
1,56,127866,95648,-0.21,-0.55,0.79
1,57,127927,95689,-0.22,-0.55,0.81
1,58,127906,95606,-0.22,-0.54,0.79
1,59,127439,95495,-0.21,-0.56,0.8
1,60,127146,95394,-0.21,-0.56,0.8
1,61,127130,95369,-0.22,-0.55,0.8
1,62,127083,95435,-0.22,-0.55,0.8
1,63,127056,95366,-0.21,-0.55,0.8
1,64,126991,95423,-0.21,-0.55,0.8
1,65,127157,95434,-0.21,-0.55,0.8
1,66,127183,95467,-0.21,-0.55,0.8
1,67,127224,95454,-0.22,-0.55,0.79
1,68,127249,95506,-0.21,-0.55,0.8
1,69,127374,95464,-0.21,-0.55,0.8
1,70,127421,95529,-0.21,-0.55,0.8
1,71,127515,95517,-0.22,-0.55,0.79
1,72,127547,95572,-0.21,-0.55,0.79
1,73,127614,95511,-0.22,-0.55,0.8
1,74,127626,95589,-0.22,-0.55,0.8
1,75,127743,95563,-0.22,-0.55,0.8
1,76,127770,95605,-0.22,-0.55,0.8
1,77,127811,95574,-0.22,-0.54,0.8
1,78,127756,95627,-0.21,-0.55,0.79
1,79,127852,95639,-0.22,-0.55,0.8
1,80,127724,95531,-0.22,-0.54,0.8
1,81,127192,95371,-0.21,-0.55,0.8
1,82,127039,95370,-0.22,-0.55,0.8
1,83,126988,95392,-0.22,-0.54,0.79
1,84,126946,95293,-0.22,-0.54,0.8
1,85,126852,95329,-0.22,-0.55,0.8
1,86,126920,95355,-0.21,-0.55,0.79
1,87,127064,95368,-0.22,-0.55,0.8
1,88,127080,95405,-0.22,-0.55,0.8
1,89,127132,95432,-0.22,-0.55,0.8
1,90,127217,95422,-0.22,-0.55,0.8
1,91,127244,95451,-0.22,-0.55,0.79
1,92,127392,95467,-0.22,-0.55,0.8
1,93,127417,95533,-0.22,-0.55,0.8
1,94,127520,95532,-0.22,-0.55,0.8
1,95,127569,95582,-0.22,-0.54,0.8
1,96,127644,95543,-0.22,-0.54,0.8
1,97,127683,95511,-0.22,-0.54,0.8
1,98,127698,95600,-0.22,-0.54,0.8
1,99,127795,95558,-0.21,-0.55,0.8
1,100,127826,95589,-0.22,-0.54,0.8
1,101,127443,95394,-0.22,-0.55,0.8
1,102,126997,95347,-0.21,-0.55,0.81
1,103,127023,95344,-0.22,-0.54,0.8
1,104,126924,95354,-0.22,-0.54,0.8
1,105,126883,95294,-0.22,-0.55,0.8
1,106,126855,95309,-0.22,-0.55,0.79
1,107,126971,95371,-0.22,-0.55,0.8
1,108,127055,95406,-0.22,-0.55,0.8
1,109,127093,95382,-0.22,-0.54,0.8
1,110,127117,95363,-0.22,-0.55,0.8
1,111,127141,95443,-0.22,-0.54,0.79
1,112,127306,95446,-0.22,-0.55,0.8
1,113,127354,95450,-0.22,-0.55,0.8
1,114,127434,95500,-0.22,-0.55,0.8
1,115,127534,95472,-0.22,-0.55,0.8
1,116,127517,95524,-0.22,-0.55,0.8
1,117,127631,95557,-0.22,-0.55,0.8
1,118,127696,95555,-0.22,-0.55,0.8
1,119,127710,95543,-0.21,-0.55,0.8
1,120,127762,95569,-0.22,-0.55,0.8
1,121,127779,95570,-0.22,-0.55,0.8
1,122,127812,95598,-0.21,-0.55,0.8
1,123,127836,95626,-0.23,-0.54,0.81
1,124,127531,95440,-0.22,-0.55,0.79
1,125,127068,95341,-0.21,-0.56,0.8
1,126,126977,95355,-0.22,-0.55,0.8
1,127,126950,95341,-0.21,-0.54,0.8
1,128,126950,95271,-0.22,-0.55,0.8
1,129,126861,95318,-0.22,-0.55,0.79
1,130,126941,95327,-0.22,-0.55,0.8
1,131,127018,95387,-0.22,-0.55,0.8
1,132,127086,95339,-0.22,-0.55,0.8
1,133,127052,95387,-0.21,-0.55,0.8
1,134,127082,95390,-0.21,-0.55,0.8
1,135,127174,95415,-0.22,-0.55,0.79
1,136,127312,95438,-0.21,-0.55,0.8
1,137,127422,95445,-0.21,-0.55,0.79
1,138,127441,95443,-0.22,-0.55,0.8
1,139,127487,95493,-0.21,-0.55,0.79
1,140,127599,95531,-0.22,-0.55,0.79
1,141,127668,95540,-0.22,-0.55,0.8
1,142,127704,95585,-0.22,-0.55,0.79
1,143,127787,95554,-0.22,-0.55,0.8
1,144,127750,95599,-0.22,-0.55,0.8
1,145,127775,95562,-0.22,-0.55,0.8
1,146,127768,95529,-0.22,-0.54,0.8
1,147,127274,95327,-0.22,-0.55,0.79
1,148,126975,95326,-0.22,-0.55,0.8
1,149,126948,95305,-0.22,-0.54,0.8
1,150,127114,95342,-0.21,-0.55,0.8
1,151,127207,95335,-0.22,-0.55,0.8
1,152,127216,95380,-0.22,-0.54,0.79
1,153,127337,95438,-0.22,-0.54,0.79
1,154,127470,95450,-0.21,-0.55,0.8
1,155,127548,95515,-0.22,-0.55,0.8
1,156,127630,95524,-0.22,-0.54,0.79
1,157,127688,95482,-0.22,-0.55,0.8
1,158,127664,95549,-0.21,-0.55,0.81
1,159,127763,95506,-0.22,-0.55,0.8
1,160,127745,95574,-0.22,-0.54,0.8
1,161,127787,95559,-0.22,-0.54,0.79
1,162,127863,95520,-0.22,-0.54,0.79
1,163,127825,95592,-0.22,-0.55,0.8
1,164,127939,95578,-0.22,-0.55,0.81
1,165,127646,95379,-0.22,-0.55,0.8
1,166,127068,95303,-0.22,-0.55,0.8
1,167,127011,95307,-0.22,-0.54,0.8
1,168,127032,95323,-0.22,-0.55,0.8
1,169,126978,95321,-0.22,-0.55,0.81
1,170,126998,95289,-0.22,-0.55,0.8
1,171,127031,95337,-0.22,-0.54,0.8
1,172,127173,95332,-0.22,-0.54,0.8
1,173,127176,95353,-0.22,-0.55,0.8
1,174,127202,95376,-0.22,-0.55,0.8
1,175,127284,95387,-0.22,-0.55,0.8
1,176,127359,95418,-0.22,-0.55,0.79
1,177,127489,95439,-0.22,-0.55,0.8
1,178,127531,95502,-0.22,-0.55,0.8
1,179,127658,95465,-0.22,-0.55,0.8
1,180,127650,95474,-0.22,-0.55,0.8
1,181,127715,95475,-0.22,-0.55,0.79
1,182,127681,95525,-0.22,-0.55,0.8
1,183,127778,95489,-0.22,-0.55,0.8
1,184,127763,95539,-0.21,-0.55,0.79
1,185,127858,95568,-0.21,-0.55,0.79
1,186,127905,95579,-0.22,-0.55,0.8
1,187,127884,95494,-0.22,-0.54,0.8
1,188,127388,95336,-0.21,-0.55,0.8
1,189,127089,95261,-0.21,-0.55,0.8
1,190,127041,95289,-0.22,-0.55,0.8
1,191,127076,95290,-0.22,-0.55,0.8
1,192,127076,95286,-0.21,-0.55,0.8
1,193,127119,95321,-0.21,-0.55,0.79
1,194,127253,95302,-0.21,-0.55,0.8
1,195,127241,95367,-0.21,-0.55,0.79
1,196,127351,95362,-0.21,-0.55,0.8
1,197,127370,95391,-0.21,-0.55,0.8
1,198,127458,95425,-0.22,-0.54,0.8
1,199,127512,95453,-0.21,-0.55,0.8
1,200,127769,95490,-0.21,-0.55,0.79
1,201,127815,95499,-0.22,-0.54,0.8
1,202,127803,95542,-0.21,-0.55,0.81
1,203,127870,95514,-0.21,-0.54,0.8
1,204,127880,95579,-0.21,-0.54,0.8
1,205,127966,95531,-0.21,-0.55,0.8
1,206,127885,95515,-0.22,-0.54,0.8
1,207,127483,95303,-0.22,-0.55,0.8
1,208,127147,95329,-0.21,-0.55,0.8
1,209,127245,95318,-0.22,-0.54,0.8
1,210,127199,95355,-0.21,-0.54,0.8
1,211,127191,95335,-0.22,-0.54,0.8
1,212,127164,95346,-0.22,-0.55,0.8
1,213,127349,95355,-0.22,-0.54,0.8
1,214,127407,95355,-0.22,-0.54,0.8
1,215,127436,95392,-0.21,-0.54,0.8
1,216,127469,95459,-0.22,-0.55,0.8
1,217,127575,95446,-0.22,-0.55,0.8
1,218,127627,95466,-0.22,-0.54,0.8
1,219,127696,95541,-0.22,-0.54,0.8
1,220,127762,95509,-0.22,-0.54,0.8
1,221,127799,95543,-0.22,-0.54,0.8
1,222,127866,95527,-0.22,-0.54,0.8
1,223,127857,95585,-0.22,-0.55,0.8
1,224,127917,95559,-0.22,-0.54,0.8
1,225,127947,95556,-0.21,-0.54,0.8
1,226,127973,95527,-0.22,-0.54,0.8
1,227,127957,95577,-0.22,-0.55,0.81
1,228,127873,95398,-0.22,-0.54,0.8
1,229,127318,95274,-0.22,-0.55,0.81
1,230,127166,95351,-0.22,-0.54,0.8
1,231,127204,95319,-0.22,-0.54,0.8
1,232,127165,95295,-0.22,-0.54,0.8
1,233,127115,95340,-0.22,-0.54,0.8
1,234,127211,95335,-0.22,-0.55,0.8
1,235,127337,95370,-0.22,-0.54,0.8
1,236,127374,95375,-0.22,-0.54,0.8
1,237,127397,95384,-0.22,-0.54,0.8
1,238,127438,95434,-0.22,-0.54,0.8
1,239,127533,95422,-0.22,-0.54,0.8
1,240,127591,95476,-0.21,-0.54,0.8
1,241,127670,95468,-0.22,-0.54,0.8
1,242,127720,95507,-0.22,-0.54,0.8
1,243,127792,95485,-0.22,-0.54,0.81
1,244,127781,95504,-0.22,-0.54,0.8
1,245,127791,95532,-0.22,-0.55,0.8
1,246,127860,95478,-0.22,-0.54,0.8
1,247,127841,95525,-0.22,-0.54,0.81
1,248,127918,95540,-0.22,-0.54,0.8
1,249,127939,95540,-0.22,-0.54,0.81
1,250,127052,95266,-0.22,-0.54,0.8
1,251,127003,95247,-0.22,-0.54,0.8
1,252,126949,95232,-0.21,-0.55,0.8
1,253,126969,95261,-0.21,-0.55,0.8
1,254,127093,95280,-0.22,-0.54,0.8
1,255,127155,95316,-0.22,-0.54,0.8
1,256,127201,95316,-0.22,-0.55,0.8
1,257,127239,95288,-0.22,-0.55,0.8
1,258,127302,95389,-0.22,-0.54,0.8
1,259,127428,95376,-0.21,-0.55,0.8
1,260,127474,95367,-0.22,-0.55,0.8
1,261,127493,95412,-0.22,-0.55,0.8
1,262,127594,95436,-0.22,-0.54,0.8
1,263,127592,95461,-0.21,-0.54,0.8
1,264,127691,95429,-0.22,-0.55,0.8
1,265,127710,95491,-0.21,-0.54,0.8
1,266,127796,95450,-0.21,-0.55,0.8
1,267,127770,95505,-0.21,-0.55,0.8
1,268,127873,95491,-0.22,-0.54,0.8
1,269,127588,95370,-0.21,-0.55,0.8
1,270,127124,95212,-0.21,-0.55,0.8
1,271,126952,95205,-0.22,-0.54,0.8
1,272,126949,95245,-0.22,-0.54,0.8
1,273,126973,95206,-0.22,-0.55,0.8
1,274,126904,95249,-0.22,-0.55,0.8
1,275,127045,95239,-0.21,-0.55,0.8
1,276,127077,95291,-0.22,-0.54,0.81
1,277,127138,95252,-0.22,-0.54,0.81
1,278,127198,95270,-0.21,-0.55,0.8
1,279,127188,95300,-0.22,-0.54,0.8
1,280,127269,95337,-0.22,-0.54,0.8
1,281,127414,95359,-0.21,-0.54,0.8
1,282,127444,95412,-0.21,-0.54,0.8
1,283,127551,95388,-0.21,-0.55,0.8
1,284,127578,95418,-0.22,-0.54,0.8
1,285,127626,95446,-0.22,-0.54,0.8
1,286,127699,95437,-0.22,-0.54,0.8
1,287,127734,95467,-0.22,-0.54,0.8
1,288,127775,95464,-0.22,-0.54,0.8
1,289,127769,95494,-0.21,-0.54,0.8
1,290,127860,95478,-0.21,-0.54,0.81
1,291,127615,95348,-0.22,-0.54,0.8
1,292,127104,95196,-0.21,-0.55,0.8
1,293,126946,95236,-0.22,-0.54,0.8
1,294,126955,95194,-0.22,-0.54,0.8
1,295,126850,95178,-0.21,-0.54,0.8
1,296,126847,95176,-0.21,-0.54,0.8
1,297,126942,95245,-0.22,-0.54,0.8
1,298,127066,95258,-0.22,-0.54,0.8
1,299,127121,95262,-0.22,-0.54,0.8
1,300,127367,95326,-0.22,-0.54,0.8
1,301,127434,95377,-0.22,-0.54,0.8
1,302,127545,95353,-0.22,-0.54,0.8
1,303,127528,95418,-0.22,-0.54,0.8
1,304,127637,95407,-0.22,-0.54,0.81
1,305,127687,95465,-0.22,-0.54,0.8
1,306,127744,95451,-0.22,-0.54,0.8
1,307,127760,95494,-0.22,-0.54,0.81
1,308,127832,95450,-0.22,-0.54,0.8
1,309,127796,95500,-0.22,-0.54,0.8
1,310,127877,95498,-0.21,-0.55,0.81
1,311,127848,95426,-0.22,-0.54,0.8
1,312,127276,95200,-0.22,-0.55,0.8
1,313,126957,95206,-0.21,-0.55,0.81
1,314,126990,95152,-0.21,-0.54,0.8
1,315,126896,95188,-0.21,-0.54,0.8
1,316,126840,95130,-0.21,-0.54,0.8
1,317,126857,95203,-0.21,-0.55,0.8
1,318,127050,95215,-0.22,-0.55,0.8
1,319,127073,95270,-0.22,-0.54,0.81
1,320,127125,95244,-0.22,-0.54,0.8
1,321,127137,95273,-0.21,-0.55,0.8
1,322,127233,95243,-0.21,-0.54,0.8
1,323,127236,95302,-0.22,-0.55,0.8
1,324,127369,95328,-0.21,-0.55,0.81
1,325,127454,95369,-0.21,-0.55,0.8
1,326,127530,95358,-0.21,-0.54,0.8
1,327,127558,95406,-0.21,-0.55,0.8
1,328,127643,95403,-0.21,-0.54,0.8
1,329,127676,95412,-0.21,-0.54,0.8
1,330,127667,95443,-0.21,-0.55,0.8
1,331,127715,95465,-0.21,-0.54,0.8
1,332,127774,95466,-0.21,-0.55,0.8
1,333,127877,95462,-0.22,-0.55,0.8
1,334,127871,95371,-0.22,-0.54,0.8
1,335,127320,95217,-0.21,-0.56,0.8
1,336,127006,95193,-0.21,-0.55,0.8
1,337,127011,95200,-0.21,-0.54,0.8
1,338,126973,95203,-0.21,-0.54,0.81
1,339,126946,95178,-0.21,-0.54,0.8
1,340,126992,95212,-0.21,-0.54,0.8
1,341,127062,95263,-0.21,-0.55,0.8
1,342,127173,95258,-0.22,-0.54,0.81
1,343,127147,95244,-0.21,-0.54,0.8
1,344,127180,95287,-0.21,-0.54,0.8
1,345,127270,95286,-0.21,-0.54,0.8
1,346,127332,95288,-0.21,-0.54,0.8
1,347,127405,95386,-0.21,-0.54,0.81
1,348,127514,95356,-0.21,-0.54,0.79
1,349,127527,95331,-0.21,-0.54,0.81
1,350,127823,95508,-0.2,-0.53,0.81
1,351,127891,95541,-0.21,-0.53,0.82
1,352,128004,95516,-0.2,-0.53,0.81
1,353,128022,95573,-0.2,-0.53,0.81
1,354,128105,95548,-0.2,-0.53,0.81
1,355,128118,95488,-0.2,-0.53,0.83
1,356,127682,95298,-0.2,-0.53,0.82
1,357,127282,95261,-0.2,-0.53,0.82
1,358,127223,95272,-0.19,-0.53,0.82
1,359,127211,95274,-0.2,-0.52,0.82
1,360,127164,95280,-0.2,-0.53,0.82
1,361,127206,95271,-0.2,-0.53,0.81
1,362,127285,95270,-0.2,-0.53,0.82
1,363,127307,95347,-0.2,-0.53,0.81
1,364,127390,95302,-0.19,-0.53,0.82
1,365,127408,95314,-0.2,-0.53,0.81
1,366,127415,95381,-0.2,-0.53,0.81
1,367,127482,95396,-0.2,-0.52,0.81
1,368,127600,95378,-0.2,-0.52,0.81
1,369,127620,95440,-0.2,-0.53,0.82
1,370,127739,95456,-0.19,-0.53,0.81
1,371,127794,95451,-0.2,-0.53,0.82
1,372,127837,95523,-0.2,-0.53,0.82
1,373,127947,95502,-0.2,-0.53,0.81
1,374,127973,95574,-0.19,-0.53,0.82
1,375,128068,95531,-0.19,-0.52,0.81
1,376,128071,95594,-0.2,-0.53,0.81
1,377,128183,95563,-0.2,-0.53,0.82
1,378,128152,95627,-0.2,-0.53,0.81
1,379,128240,95589,-0.19,-0.53,0.82
1,380,128235,95622,-0.2,-0.52,0.82
1,381,127903,95367,-0.2,-0.53,0.81
1,382,127371,95346,-0.19,-0.53,0.82
1,383,127336,95314,-0.19,-0.53,0.81
1,384,127400,95321,-0.19,-0.53,0.82
1,385,127372,95297,-0.2,-0.53,0.82
1,386,127308,95349,-0.19,-0.53,0.81
1,387,127423,95312,-0.19,-0.54,0.81
1,388,127490,95315,-0.2,-0.53,0.82
1,389,127486,95363,-0.19,-0.53,0.81
1,390,127542,95376,-0.19,-0.54,0.82
1,391,127605,95334,-0.19,-0.53,0.81
1,392,127616,95414,-0.2,-0.53,0.81
1,393,127773,95453,-0.19,-0.53,0.81
1,394,127901,95426,-0.19,-0.53,0.81
1,395,127932,95449,-0.19,-0.53,0.81
1,396,127993,95490,-0.19,-0.53,0.81
1,397,128032,95532,-0.2,-0.53,0.82
1,398,128061,95495,-0.2,-0.53,0.81
1,399,128102,95522,-0.19,-0.53,0.81
1,400,128241,95554,-0.2,-0.53,0.81
1,401,128308,95479,-0.2,-0.53,0.81
1,402,127836,95304,-0.19,-0.55,0.81
1,403,127408,95269,-0.19,-0.54,0.81
1,404,127482,95349,-0.2,-0.53,0.81
1,405,127555,95312,-0.2,-0.54,0.81
1,406,127518,95251,-0.2,-0.54,0.8
1,407,127474,95335,-0.19,-0.54,0.81
1,408,127618,95336,-0.19,-0.54,0.81
1,409,127676,95332,-0.19,-0.53,0.81
1,410,127679,95337,-0.19,-0.54,0.81
1,411,127729,95381,-0.2,-0.54,0.81
1,412,127825,95401,-0.2,-0.54,0.81
1,413,127888,95437,-0.2,-0.53,0.81
1,414,127974,95409,-0.2,-0.53,0.81
1,415,127985,95458,-0.19,-0.54,0.81
1,416,128057,95472,-0.19,-0.54,0.81
1,417,128134,95472,-0.19,-0.54,0.81
1,418,128142,95514,-0.2,-0.53,0.81
1,419,128161,95515,-0.2,-0.54,0.81
1,420,128243,95532,-0.2,-0.53,0.81
1,421,128304,95500,-0.2,-0.53,0.81
1,422,128328,95560,-0.2,-0.54,0.81
1,423,128361,95519,-0.2,-0.53,0.8
1,424,128341,95539,-0.2,-0.54,0.81
1,425,128285,95467,-0.2,-0.53,0.8
1,426,127810,95316,-0.2,-0.54,0.81
1,427,127478,95237,-0.2,-0.54,0.81
1,428,127456,95294,-0.2,-0.54,0.81
1,429,127530,95256,-0.2,-0.53,0.82
1,430,127479,95266,-0.2,-0.54,0.81
1,431,127523,95312,-0.2,-0.54,0.81
1,432,127644,95291,-0.2,-0.54,0.81
1,433,127694,95368,-0.2,-0.53,0.81
1,434,127756,95364,-0.2,-0.53,0.81
1,435,127818,95390,-0.2,-0.54,0.81
1,436,127895,95410,-0.2,-0.53,0.81
1,437,127941,95386,-0.2,-0.53,0.81
1,438,127973,95462,-0.2,-0.54,0.81
1,439,128072,95417,-0.2,-0.53,0.82
1,440,128019,95470,-0.2,-0.54,0.81
1,441,128123,95444,-0.2,-0.54,0.81
1,442,128134,95511,-0.2,-0.53,0.81
1,443,128215,95490,-0.2,-0.53,0.81
1,444,128222,95545,-0.2,-0.53,0.81
1,445,128312,95520,-0.2,-0.53,0.81
1,446,128311,95498,-0.2,-0.54,0.81
1,447,128355,95531,-0.19,-0.53,0.81
1,448,128387,95547,-0.2,-0.54,0.81
1,449,128396,95508,-0.2,-0.53,0.82
1,450,127527,95268,-0.2,-0.53,0.81
1,451,127549,95254,-0.2,-0.53,0.81
1,452,127523,95295,-0.2,-0.53,0.81
1,453,127546,95290,-0.2,-0.54,0.81
1,454,127666,95294,-0.2,-0.54,0.81
1,455,127747,95302,-0.21,-0.53,0.81
1,456,127742,95356,-0.2,-0.53,0.81
1,457,127782,95361,-0.2,-0.53,0.81
1,458,127893,95393,-0.2,-0.53,0.81
1,459,127949,95373,-0.2,-0.53,0.81
1,460,127972,95414,-0.19,-0.53,0.81
1,461,128021,95387,-0.2,-0.54,0.81
1,462,128015,95446,-0.2,-0.54,0.81
1,463,128086,95449,-0.2,-0.54,0.81
1,464,128149,95449,-0.2,-0.53,0.81
1,465,128161,95471,-0.2,-0.54,0.81
1,466,128212,95505,-0.19,-0.53,0.81
1,467,128264,95452,-0.2,-0.54,0.81
1,468,128239,95510,-0.19,-0.53,0.81
1,469,128305,95453,-0.2,-0.54,0.8
1,470,128270,95511,-0.2,-0.54,0.82
1,471,128358,95477,-0.2,-0.53,0.81
1,472,128005,95359,-0.19,-0.54,0.81
1,473,127550,95205,-0.19,-0.54,0.81
1,474,127437,95262,-0.2,-0.54,0.81
1,475,127548,95270,-0.19,-0.53,0.81
1,476,127542,95246,-0.2,-0.54,0.81
1,477,127529,95291,-0.2,-0.54,0.81
1,478,127600,95315,-0.19,-0.54,0.81
1,479,127725,95270,-0.2,-0.54,0.81
1,480,127701,95302,-0.19,-0.54,0.81
1,481,127783,95318,-0.19,-0.54,0.8
1,482,127841,95356,-0.19,-0.53,0.81
1,483,127917,95391,-0.2,-0.53,0.81
1,484,128008,95386,-0.2,-0.54,0.81
1,485,128015,95398,-0.2,-0.54,0.81
1,486,128031,95442,-0.2,-0.54,0.81
1,487,128103,95376,-0.2,-0.53,0.81
1,488,128072,95424,-0.2,-0.54,0.81
1,489,128162,95489,-0.2,-0.54,0.81
1,490,128222,95460,-0.19,-0.54,0.81
1,491,128255,95463,-0.2,-0.54,0.81
1,492,128253,95507,-0.19,-0.54,0.81
1,493,128316,95465,-0.19,-0.54,0.81
1,494,128288,95461,-0.2,-0.54,0.82
1,495,128092,95342,-0.2,-0.54,0.81
1,496,127540,95227,-0.19,-0.55,0.81
1,497,127467,95232,-0.2,-0.53,0.81
1,498,127525,95178,-0.2,-0.53,0.81
1,499,127465,95197,-0.2,-0.53,0.81
1,500,127668,95264,-0.21,-0.53,0.81
1,501,127727,95296,-0.2,-0.53,0.81
1,502,127736,95276,-0.2,-0.53,0.81
1,503,127765,95360,-0.2,-0.54,0.81
1,504,127872,95360,-0.2,-0.53,0.81
1,505,127964,95387,-0.2,-0.53,0.81
1,506,127986,95418,-0.2,-0.53,0.81
1,507,128068,95378,-0.2,-0.54,0.81
1,508,128044,95441,-0.2,-0.54,0.81
1,509,128125,95432,-0.2,-0.54,0.81
1,510,128162,95457,-0.2,-0.54,0.81
1,511,128228,95461,-0.2,-0.54,0.81
1,512,128236,95424,-0.2,-0.54,0.81
1,513,128255,95447,-0.2,-0.54,0.81
1,514,128266,95474,-0.2,-0.53,0.81
1,515,128269,95511,-0.2,-0.53,0.81
1,516,128238,95410,-0.2,-0.53,0.81
1,517,127822,95245,-0.2,-0.54,0.8
1,518,127466,95180,-0.2,-0.54,0.81
1,519,127433,95212,-0.2,-0.53,0.81
1,520,127479,95218,-0.2,-0.54,0.81
1,521,127466,95191,-0.2,-0.54,0.81
1,522,127423,95219,-0.2,-0.54,0.81
1,523,127511,95262,-0.2,-0.53,0.81
1,524,127625,95254,-0.21,-0.53,0.81
1,525,127653,95296,-0.2,-0.54,0.81
1,526,127765,95293,-0.2,-0.53,0.81
1,527,127787,95370,-0.2,-0.54,0.81
1,528,127909,95325,-0.2,-0.54,0.81
1,529,127911,95360,-0.2,-0.54,0.81
1,530,127972,95390,-0.2,-0.54,0.81
1,531,127986,95417,-0.2,-0.54,0.81
1,532,128067,95365,-0.2,-0.54,0.81
1,533,128036,95414,-0.2,-0.53,0.81
1,534,128097,95445,-0.2,-0.54,0.81
1,535,128170,95417,-0.2,-0.53,0.82
1,536,128175,95401,-0.19,-0.54,0.81
1,537,128189,95437,-0.2,-0.53,0.81
1,538,128242,95484,-0.2,-0.54,0.81
1,539,128246,95443,-0.2,-0.54,0.82
1,540,128094,95359,-0.2,-0.54,0.81
1,541,127582,95172,-0.2,-0.54,0.81
1,542,127367,95208,-0.2,-0.53,0.81
1,543,127444,95143,-0.2,-0.53,0.81
1,544,127387,95178,-0.2,-0.54,0.81
1,545,127391,95136,-0.2,-0.53,0.81
1,546,127373,95199,-0.2,-0.54,0.81
1,547,127553,95241,-0.2,-0.53,0.81
1,548,127580,95261,-0.2,-0.54,0.81
1,549,127645,95287,-0.2,-0.54,0.81
1,550,127859,95326,-0.2,-0.54,0.81
1,551,127914,95342,-0.2,-0.54,0.81
1,552,127945,95351,-0.19,-0.54,0.81
1,553,127969,95383,-0.2,-0.54,0.81
1,554,128035,95362,-0.2,-0.54,0.82
1,555,128026,95394,-0.19,-0.53,0.81
1,556,128111,95358,-0.19,-0.54,0.81
1,557,128100,95365,-0.2,-0.54,0.81
1,558,128137,95409,-0.19,-0.54,0.8
1,559,128167,95411,-0.2,-0.54,0.81
1,560,128193,95420,-0.2,-0.53,0.81
1,561,127954,95248,-0.2,-0.54,0.81
1,562,127392,95154,-0.2,-0.55,0.81
1,563,127360,95136,-0.2,-0.53,0.81
1,564,127387,95121,-0.2,-0.53,0.81
1,565,127324,95145,-0.2,-0.54,0.81
1,566,127357,95111,-0.19,-0.54,0.81
1,567,127437,95200,-0.2,-0.54,0.81
1,568,127533,95241,-0.2,-0.53,0.81
1,569,127614,95200,-0.2,-0.53,0.81
1,570,127600,95263,-0.2,-0.54,0.81
1,571,127700,95248,-0.2,-0.53,0.81
1,572,127777,95253,-0.19,-0.54,0.81
1,573,127810,95273,-0.2,-0.54,0.81
1,574,127858,95303,-0.19,-0.54,0.81
1,575,127880,95333,-0.2,-0.54,0.81
1,576,127878,95341,-0.2,-0.54,0.81
1,577,127985,95315,-0.2,-0.53,0.81
1,578,127959,95374,-0.2,-0.53,0.81
1,579,128045,95341,-0.2,-0.54,0.81
1,580,128014,95375,-0.2,-0.54,0.81
1,581,128105,95389,-0.2,-0.54,0.8
