IR,RED,X,Y,Z,HR,RR,SP02,ERROR_RATE
243542,183479,0.032026,-0.0170138,0.983799,83.3333333333333,20.2702702702703,94.845,0.351111111111109
243534,183496,0.032026,-0.0210171,0.980797,83.3333333333333,20.2702702702703,94.845,0.351111111111109
243748,183493,0.0370301,-0.0240195,0.986802,83.3333333333333,20.2702702702703,94.845,0.351111111111109
244009,183554,0.0300244,-0.0220179,0.986802,83.3333333333333,20.2702702702703,94.845,0.351111111111109
244055,183652,0.0330268,-0.0200163,0.988803,83.3333333333333,20.2702702702703,94.845,0.351111111111109
243936,183534,0.0330268,-0.0220179,0.986802,83.3333333333333,20.2702702702703,94.845,0.351111111111109
243748,183550,0.0300244,-0.0200163,0.985801,68.1818181818182,20.2702702702703,94.845,0.351111111111109
243389,183318,0.0310252,-0.0230187,0.992807,68.1818181818182,20.2702702702703,94.845,0.351111111111109
243330,183216,0.032026,-0.0230187,0.992807,68.1818181818182,20.2702702702703,94.845,0.351111111111109
243658,183191,0.032026,-0.0230187,0.991806,68.1818181818182,20.2702702702703,94.845,0.351111111111109
244229,183761,0.0310252,-0.0130106,0.987803,68.1818181818182,20.2702702702703,94.845,0.351111111111109
243667,183631,0.0300244,-0.0230187,0.9848,68.1818181818182,20.2702702702703,94.845,0.351111111111109
243605,183293,0.0360293,-0.0170138,0.989804,68.1818181818182,20.2702702702703,94.845,0.351111111111109
243621,183237,0.0330268,-0.0210171,0.989804,68.1818181818182,20.2702702702703,94.845,0.351111111111109
243357,183088,0.0310252,-0.0210171,0.987803,68.1818181818182,20.2702702702703,94.845,0.351111111111109
243379,183014,0.0330268,-0.0200163,0.986802,68.1818181818182,20.2702702702703,94.845,0.351111111111109
244027,183072,0.0310252,-0.0220179,0.982799,68.1818181818182,20.2702702702703,94.845,0.351111111111109
244927,183298,0.032026,-0.0140114,0.990805,83.3333333333333,20.2702702702703,94.845,0.351111111111109
245140,183520,0.0330268,-0.0260211,0.9848,83.3333333333333,20.2702702702703,94.845,0.351111111111109
245143,183590,0.0340276,-0.0180146,0.979796,83.3333333333333,20.2702702702703,94.845,0.351111111111109
244683,183468,0.0310252,-0.0190155,0.988803,83.3333333333333,20.2702702702703,94.845,0.351111111111109
245091,183354,0.0360293,-0.0180146,0.986802,83.3333333333333,20.2702702702703,94.845,0.351111111111109
245706,183622,0.0330268,-0.0220179,0.985801,83.3333333333333,20.2702702702703,94.845,0.351111111111109
245970,183910,0.0310252,-0.0170138,0.985801,83.3333333333333,20.2702702702703,94.845,0.351111111111109
246556,184194,0.0380309,-0.0210171,0.985801,83.3333333333333,20.2702702702703,94.845,0.351111111111109
246353,184329,0.0280228,-0.0170138,0.987803,83.3333333333333,14.7058823529412,94.845,0.351111111111109
246588,184317,0.0290236,-0.0260211,0.983799,93.75,14.7058823529412,94.845,0.351111111111109
246586,184473,0.016013,-0.0220179,0.97179,93.75,14.7058823529412,94.845,0.351111111111109
245441,184116,0.0290236,-0.0200163,0.988803,93.75,14.7058823529412,94.845,0.351111111111109
244782,183513,0.0330268,-0.0240195,0.986802,93.75,14.7058823529412,94.845,0.351111111111109
244065,183161,0.0360293,-0.0170138,0.9848,93.75,14.7058823529412,94.845,0.351111111111109
243791,182862,0.0370301,-0.0180146,0.988803,93.75,14.7058823529412,94.845,0.351111111111109
243676,182748,0.0310252,-0.0180146,0.990805,93.75,14.7058823529412,94.845,0.351111111111109
243578,182652,0.032026,-0.0200163,0.986802,93.75,14.7058823529412,94.845,0.351111111111109
243161,182622,0.0340276,-0.0190155,0.987803,83.3333333333333,14.7058823529412,94.845,0.351111111111109
242809,182384,0.0330268,-0.0200163,0.986802,83.3333333333333,14.7058823529412,94.845,0.351111111111109
242851,182348,0.032026,-0.0170138,0.988803,83.3333333333333,14.7058823529412,94.845,0.351111111111109
