time,IR,RED,HR,RR,SP02
23.64,224771,216313,60,11.4503816793893,98.2847005010514
23.66,224701,216367,60,11.4503816793893,98.2847005010514
23.68,224701,216341,60,11.4503816793893,98.2847005010514
23.7,224762,216387,60,11.4503816793893,98.2847005010514
23.72,224818,216393,60,11.4503816793893,98.2847005010514
23.74,224848,216433,60,11.4503816793893,98.2847005010514
23.76,224900,216369,60,11.4503816793893,98.2847005010514
23.78,224875,216440,60,11.4503816793893,98.2847005010514
23.8,224955,216404,60,11.4503816793893,98.2847005010514
23.82,224917,216452,60,11.4503816793893,98.2847005010514
23.84,225038,216457,60,11.4503816793893,98.2847005010514
23.86,225056,216481,60,11.4503816793893,98.2847005010514
23.88,225122,216442,60,11.4503816793893,98.2847005010514
23.9,225185,216497,60,11.4503816793893,98.2847005010514
23.92,225222,216622,60,11.4503816793893,98.2847005010514
23.94,225456,216484,60,11.4503816793893,98.2847005010514
23.96,225426,216722,60,11.4503816793893,98.2847005010514
23.98,225450,216597,60,11.4503816793893,98.2847005010514
24,225565,216672,60,11.4503816793893,98.2847005010514
24.02,225615,216655,60,11.4503816793893,98.2847005010514
24.04,225713,216668,60,11.4503816793893,98.2847005010514
24.06,225765,216839,60,11.4503816793893,98.2847005010514
24.08,225852,216706,60,11.4503816793893,98.2847005010514
24.1,225884,216757,60,11.4503816793893,98.2847005010514
24.12,225979,216792,60,11.4503816793893,98.2847005010514
24.14,226028,216744,60,11.4503816793893,98.2847005010514
24.16,226116,216868,60,11.4503816793893,98.2847005010514
24.18,226190,216845,60,11.4503816793893,98.2847005010514
24.2,226240,216812,60,11.4503816793893,98.2847005010514
24.22,226373,216924,60,11.4503816793893,98.2847005010514
24.24,226473,216913,60,11.4503816793893,98.2847005010514
24.26,226478,216929,60,11.4503816793893,98.2847005010514
24.28,226600,217003,60,11.4503816793893,98.2847005010514
24.3,226717,217014,62.5,11.4503816793893,98.2847005010514
24.32,226737,216971,62.5,11.4503816793893,98.2847005010514
24.34,226859,217097,62.5,11.4503816793893,98.2847005010514
24.36,226973,217086,62.5,11.4503816793893,98.2847005010514
24.38,226987,217079,62.5,11.4503816793893,98.2847005010514
24.4,227096,217172,62.5,13.1578947368421,98.2847005010514
24.42,227131,217167,62.5,13.1578947368421,98.2847005010514
24.44,227013,217100,62.5,13.1578947368421,98.2847005010514
24.46,226740,217098,62.5,13.1578947368421,98.2847005010514
24.48,226381,216983,62.5,13.1578947368421,98.2847005010514
24.5,225975,216839,62.5,13.1578947368421,98.2847005010514
24.52,225678,216762,62.5,13.1578947368421,98.2847005010514
24.54,225395,216594,62.5,13.1578947368421,98.2847005010514
24.56,225186,216493,62.5,13.1578947368421,98.2847005010514
24.58,224903,216475,62.5,13.1578947368421,98.2847005010514
24.6,224759,216462,62.5,13.1578947368421,98.2847005010514
24.62,224613,216258,62.5,13.1578947368421,98.2847005010514
24.64,224399,216284,62.5,13.1578947368421,98.2847005010514
24.66,224361,216425,62.5,13.1578947368421,98.2847005010514
24.68,224420,216285,62.5,13.1578947368421,98.2847005010514
24.7,224489,216476,62.5,13.1578947368421,98.2847005010514
24.72,224571,216252,62.5,13.1578947368421,98.2847005010514
24.74,224536,216505,62.5,13.1578947368421,98.2847005010514
24.76,224604,216306,62.5,13.1578947368421,98.2847005010514
24.78,224600,216532,62.5,13.1578947368421,98.2847005010514
24.8,224602,216290,62.5,13.1578947368421,98.2847005010514
24.82,224621,216535,62.5,13.1578947368421,98.2847005010514
24.84,224832,216327,62.5,13.1578947368421,98.2847005010514
24.86,224785,216532,62.5,13.1578947368421,98.2847005010514
24.88,224869,216413,62.5,13.1578947368421,98.2847005010514
24.9,224881,216502,62.5,13.1578947368421,98.2847005010514
24.92,225044,216479,62.5,13.1578947368421,98.2847005010514
24.94,225097,216552,62.5,13.1578947368421,98.2847005010514
24.96,225176,216534,62.5,13.1578947368421,98.2847005010514
24.98,225227,216566,62.5,13.1578947368421,98.2847005010514
25,225348,216636,62.5,13.1578947368421,98.2847005010514
25.02,225391,216588,62.5,13.1578947368421,98.2847005010514
25.04,225482,216672,62.5,13.1578947368421,98.2847005010514
25.06,225530,216644,62.5,13.1578947368421,98.2847005010514
25.08,225721,216675,62.5,13.1578947368421,98.2847005010514
25.1,225704,216848,62.5,13.1578947368421,98.2847005010514
25.12,225782,216679,62.5,13.1578947368421,98.2847005010514
25.14,225845,216739,62.5,13.1578947368421,98.2847005010514
25.16,225934,216942,62.5,13.1578947368421,98.2847005010514
25.18,226020,216834,62.5,13.1578947368421,98.2847005010514
25.2,226210,216828,62.5,13.1578947368421,98.2847005010514
